book_a;book_b;count
0061092614;0061098795;2
0061092614;0061092606;2
0061092614;0345380371;2
0061092614;0061000043;2
0061092606;0743418174;2
0061092606;0439139597;2
0061092606;0439136350;2
0061092606;0439064864;2
0061092606;042513699X;2
0061092606;0385730586;2
0061092177;0345339703;2
1558744592;0060256672;2
1558744592;0786868716;2
1558744592;0525946233;2
1558744592;0553213148;2
1558744592;1558743316;2
2253044903;0380789019;2
2253044903;0425169863;2
2253044903;0061092886;2
2253044903;0061097853;2
2253044903;0061097861;2
2070360024;1853260002;2
2253044903;0140293248;2
2253044903;014038572X;2
2253044903;0312274920;2
2253044903;0312924801;2
2253044903;1400031354;2
2253063339;006092988X;2
2253063339;0060934719;2
2253063339;0345413873;2
2253063339;0380807343;2
0060391448;0345342968;2
0060391448;0312305060;2
0060391448;0061015725;2
0060391448;0060987529;2
0060391448;0060976845;2
0060391448;0060928336;2
0060391448;0452282152;2
0060391448;0385504209;2
0060391448;0553348973;2
2070360024;0679760806;2
2070360024;044023722X;2
2070360024;0553213695;2
2070360024;0553274503;2
2070360024;0679742298;2
2070360024;0399501487;2
2070360024;0312421273;2
2070360024;0060929871;2
3150000017;0439139600;2
3150000017;0439064872;2
3150000017;0151008116;2
3150000017;0156027321;2
2290311782;8806142100;2
325722575X;0156027321;2
325722575X;0446670251;2
3150000017;0679775439;2
3150000017;0743225406;2
3150000017;3596259924;2
3150000017;059035342X;2
3150000017;0877017883;2
2290311782;2253063339;2
2290311782;2253044903;2
2290311782;1853260002;2
2253063339;0836218353;2
2253063339;0836220889;2
2253063339;1853260002;2
2253063339;0743222229;2
2253063339;2290311782;2
2290311782;006092988X;2
2290311782;0060934719;2
2253063339;8806142100;2
2253150711;0156628708;2
2290311782;0553289411;2
2290311782;055328942X;2
2290311782;0446612790;2
2290311782;0380807343;2
0060512806;0684865742;2
0060512806;0812550706;2
0060512806;0811811409;2
0060512806;0684848783;2
0060512806;155874262X;2
0060512806;0670805149;2
0060512806;0451204530;2
0060512806;0451169522;2
0060505885;0842329129;2
0060505885;1400034779;2
0060505885;0891075275;2
0060505885;0891073906;2
0060505885;0767913000;2
0060505885;0767905202;2
0060505885;0743437640;2
0060505885;0743237188;2
0060517794;0345424719;2
0060517794;0375726403;2
0060517794;0375705856;2
0060517794;0373250118;2
0060740450;0380718340;2
0060008776;0446612790;2
0060008776;1573229326;2
0060008776;0842329242;2
3492045170;039592720X;2
0060008776;0671027360;2
0060008776;0446610038;2
3492045170;0385335881;2
0060008776;0446608815;2
3492045170;0440213525;2
3492045170;0385336179;2
3492045170;0385335482;2
3596150655;3596259924;2
3442541751;0156027321;2
3442541751;0345337662;2
0060083948;0142001740;2
3442541751;068484477X;2
0060083948;0425192725;2
0060083948;0425182886;2
0060083948;0425178765;2
0060083948;0385504209;2
0060083948;0385486804;2
3442541751;0887307876;2
3442541751;3150000017;2
3442541751;325722575X;2
3442541751;3404148665;2
3492045170;0140298479;2
3492045170;0312291639;2
0020442203;0894808249;2
0020442203;0743224574;2
0020442203;0671894455;2
0020442203;0671027344;2
0020442203;0670855030;2
0020442203;059035342X;2
0020442203;0452282152;2
8408043641;0553296981;2
0020442203;0440998050;2
8408043641;0446605239;2
8408043641;0446610399;2
0020199600;0451526341;2
0020199600;0671510053;2
0020199600;0671021001;2
0020199600;055356773X;2
0020199600;0553563521;2
8408043641;1853261580;2
8445071416;0312924585;2
0007110928;0553284789;2
0007110928;0684801523;2
0007110928;0679776818;2
0007110928;0679745203;2
0007110928;0679744398;2
8806142100;0345413873;2
0007110928;0571081789;2
8806142100;0380807343;2
0007110928;0553296981;2
0007110928;0553280341;2
8445071416;0345339711;2
8445071416;0385504209;2
8445071416;0440221471;2
8445071416;0451166892;2
8445071416;0812550706;2
8806142100;006092988X;2
8806142100;0060934719;2
8806142100;2253063339;2
8806142100;2290311782;2
8806142100;0446612790;2
3596259924;0446670251;2
3596259924;0553213148;2
3596259924;034538475X;2
8408043641;0099279274;2
8408043641;0141007338;2
3596259924;3404148665;2
3596259924;3423202327;2
3596259924;3423204206;2
3596259924;3596150655;2
3746614007;3423204206;2
3596259924;3150000017;2
3596259924;325722575X;2
3404148665;0446611808;2
3404148665;0446343455;2
3404148665;0446609943;2
3404148665;0671034006;2
3404148665;0515120618;2
3404148665;0515136379;2
3404148665;0515136530;2
3404148665;006098824X;2
0060194448;006016848X;2
3404148665;0373218036;2
325722575X;3596259924;2
325722575X;059035342X;2
325722575X;3442541751;2
325722575X;0552134643;2
325722575X;0552142379;2
325722575X;0679775439;2
325722575X;1559029838;2
3257227809;0671004549;2
3257227809;0671014919;2
3442092981;0316096199;2
0060168013;0380730138;2
0060168013;1400034779;2
0060168013;1400031354;2
0060168013;0767900383;2
0060168013;0743418174;2
0060168013;067976397X;2
0060168013;0671021001;2
3442092981;0385512104;2
0060168013;0385504209;2
0060168013;0375725784;2
3442092981;0380727501;2
3423202947;325722575X;2
3442092981;0140265988;2
3423202947;3404148665;2
3423202947;3423202327;2
3442092981;0099245027;2
3442092981;0007110928;2
3423204206;3423202327;2
3423204206;3596259924;2
3423204206;3746614007;2
3423202327;3404148665;2
3423202327;3150000017;2
3423202327;325722575X;2
3423202327;3423202947;2
3423202327;3423204206;2
3423202327;3596259924;2
3423202947;0441627404;2
3423202947;0439136369;2
3423202947;059035342X;2
3423202947;0345337662;2
3423202947;0345368754;2
157322930X;037570504X;2
157322930X;0316777730;2
157322930X;0345404793;2
157322930X;0345438329;2
0060932139;0425152251;2
0060932139;0425151867;2
0060932139;0393312836;2
0060932139;0380789035;2
0060932139;0380778556;2
0060934913;0375703861;2
0060934913;0375703764;2
0060934913;0345380371;2
0060934913;0375725784;2
0060934913;0345370775;2
0060934913;0316781266;2
1853260002;0553213148;2
1853260002;0553258001;2
1853260002;0553274503;2
1853260002;0515133302;2
1853260002;0451184963;2
1853260002;0515132187;2
1853260002;067697175X;2
1853260010;0552137030;2
1853260010;0552996181;2
1853260010;0552998486;2
1853260010;067976402X;2
1853260010;0679781587;2
1853260010;0749309423;2
1853260010;080410526X;2
1853260010;0345384466;2
1853260010;0345436911;2
1853260207;0064407667;2
1853260207;0064407675;2
1853260207;0064471101;2
1853260207;0140143505;2
1853260207;0140293248;2
1853260207;0142001805;2
1853260207;006440188X;2
1853260207;0064400557;2
1853261580;0786866020;2
1853261580;0743237188;2
0060830956;0684801221;2
0060830956;0684800713;2
0060830956;0671003755;2
0060830956;0553268449;2
0060830956;0553212478;2
0060830956;0553208845;2
1853261580;0767903579;2
0060830956;0446394521;2
0060914653;006000438X;2
0060830956;0446310786;2
1853261580;080410753X;2
0060830956;044021145X;2
1853261580;0805036504;2
0060830956;0425152251;2
1857022424;0099747200;2
1857022424;0099771519;2
1857022424;0140430016;2
1857022424;0156027321;2
1857022424;0312976275;2
1857022424;0316096199;2
1860492592;0060928336;2
1860492592;0451166582;2
1860492592;0767902521;2
1860492592;1857022424;2
1579546463;0316776963;2
1579546463;0140298479;2
1579546463;0142001430;2
1579546463;0312291639;2
1579546463;0156027321;2
1579546463;0312265867;2
1579546463;038549081X;2
1579546463;0440213290;2
1579546463;0440226430;2
0060927569;1573225789;2
0060927569;0449911446;2
0060927569;0446672211;2
0060927569;0446608955;2
0060927569;044651862X;2
0836218655;0316666343;2
0836218655;0140328696;2
0836218655;015602943X;2
0836218655;0312195516;2
0140132708;0446310786;2
0836221192;0060392452;2
0140132708;0684874350;2
0836221192;0064471047;2
0836221192;0140254544;2
0140132708;0142001740;2
0836221192;0312924585;2
0140132708;0060929790;2
0836221192;0345333926;2
0140131558;1573229725;2
0140132708;0684865742;2
0140132708;1400034779;2
0140132708;0786868716;2
0140132708;0749397543;2
0140131558;0099387913;2
0140131558;0060977493;2
0140131558;0060958022;2
0140131558;0060938455;2
0140131558;0060936231;2
0140131558;0060392452;2
0140092323;0440221595;2
0140092323;0451167716;2
0140092323;0451156609;2
0140092323;0440487617;2
0140092323;044021145X;2
0140092323;039914465X;2
0140092323;0451190491;2
0140092323;0451190521;2
0140092323;0451190572;2
0140092323;0743211383;2
014017737X;0671003755;2
0140230165;0836218051;2
0140230165;0971880107;2
0140042393;1592400876;2
0140042520;0060930187;2
0140039589;0553250426;2
0140039589;0452279178;2
0140039589;0451190491;2
0140039589;080410526X;2
0140039589;0060958022;2
0099800403;1400030382;2
0099800403;0590660543;2
0099800403;0590112899;2
0140039589;0440498058;2
0140039589;0380012863;2
0140039589;0345391802;2
0140039589;0345342968;2
0099800403;0552998486;2
0099800403;0452283442;2
0099727412;0552996009;2
0099727412;0451169530;2
0099727412;0345424719;2
0099727412;0156027321;2
0099800403;0156027321;2
0099800403;0446605239;2
0099800403;0440206154;2
0140071814;0446679364;2
0140071814;0552996181;2
0140071814;0345438329;2
0140071814;0552998001;2
0140071814;0767902521;2
0140071814;0552998486;2
0140071814;0749397543;2
0140071814;0749395990;2
0140296409;0385509510;2
0140296298;0385729340;2
0140296298;0440940001;2
0140296298;0440226430;2
0140296298;043935806X;2
0140296298;0446670251;2
0140296298;0385486804;2
0140296298;0380730138;2
0140296298;0375414053;2
0140296409;006000438X;2
0140296298;0671021001;2
0140296409;034536676X;2
0140296409;0345361792;2
0140296409;0375412530;2
0140282033;0060987561;2
0812509250;0440224764;2
0812509250;0439064872;2
0812509250;0439136369;2
0812509250;043935806X;2
0812509250;0440180295;2
014034294X;0380702843;2
014034294X;043935806X;2
0807083054;0394820371;2
0807083054;043935806X;2
0807083054;0440183057;2
0140345353;0671867091;2
0140345353;074343627X;2
0140374248;0060928336;2
0140374248;0064400042;2
0140345353;0440498058;2
0140345353;0060930535;2
0140345353;0440234743;2
0140345353;0060931418;2
0140345353;0440219078;2
0140345353;044021145X;2
0140345353;042510687X;2
0140345353;0380977788;2
0812565959;0553580272;2
0812565959;0743227441;2
0812565959;0786868716;2
0812550757;0060929871;2
0812550757;0060977493;2
0140265988;0440235596;2
0140265988;0345337662;2
0140265988;0330375253;2
0140265988;0330367358;2
0140265988;0316096199;2
0140265988;0385722206;2
0140265988;0385512104;2
0140265988;0380727501;2
0140265988;067164257X;2
0140265988;0671510053;2
0812551486;059035342X;2
0812551486;0440439884;2
0812551486;0446610399;2
0812971043;0671028375;2
0812971043;059035342X;2
081297106X;0312150601;2
081297106X;0312199430;2
081297106X;0316666343;2
081297106X;0156027321;2
0812969812;0786868716;2
0812969812;0679781587;2
0812969812;0743454529;2
0812969812;038079487X;2
0812969812;0380731851;2
0812969812;0375758992;2
0812969812;0142001740;2
0812969812;0312195516;2
0812969812;0312305060;2
0812969812;0345442822;2
0821769278;0670894605;2
0821769278;044022425X;2
0821769278;0446605239;2
0821769278;0446607657;2
0821769278;0446609617;2
0821769278;0446612790;2
0821769278;0449221482;2
0821769278;0515131229;2
0821769278;0515132020;2
0812543262;043935806X;2
0812543262;0439136369;2
0971263906;0671693816;2
0971263906;0671867091;2
0971263906;0684872153;2
0971263906;1576737330;2
0929634063;0786881852;2
0929634063;0553284789;2
0929634063;0609804138;2
0929634063;0671894455;2
0929634063;0804106304;2
0929634063;080410753X;2
0929634063;1558745157;2
0929634063;1878424319;2
0971263906;0553274295;2
0971263906;0439404371;2
0971263906;044021145X;2
0971263906;0446310786;2
0891075275;0425147622;2
0891075275;0553271636;2
0891075275;0553280341;2
0891075275;059035342X;2
0064400581;0064471047;2
0064400581;0385323638;2
0064400581;0380789035;2
0064400581;0140177396;2
0064400581;0064400557;2
0064400581;0060976845;2
0064400581;002542730X;2
0064400581;0394820371;2
0064400581;0671021001;2
006109868X;0345361792;2
006109868X;0316776963;2
006109868X;0375727345;2
006109868X;0070212570;2
0061098795;042510107X;2
0061098795;0345446666;2
0061098795;0345361792;2
0061098795;0345313860;2
0061098795;0312983301;2
0061098795;0312983271;2
0061098795;042513699X;2
0061098795;0449005615;2
1400033543;0553210092;2
1400033543;0804111359;2
1400033543;0805063897;2
1400033543;0971880107;2
1400033543;1573228214;2
1400033543;0439139600;2
1400033543;0440213525;2
0062502174;0451156609;2
0062502174;0449212602;2
0062502174;0446670251;2
0062502174;044661064X;2
0062502174;0446610038;2
0062502174;0525946829;2
1400030382;0060175400;2
1400030382;0060928336;2
1400030382;0060959037;2
1400030382;0099800403;2
1400030382;0142001740;2
1400030382;1400034779;2
1400030382;0877017883;2
1400030382;0743418174;2
1400030382;0316666343;2
0865471185;0449219364;2
0865471185;0449212602;2
0865471185;0449221482;2
0865471185;0449221490;2
0066214440;0375412530;2
0066214440;0375726403;2
0066214440;0375707972;2
0064471837;1400031354;2
0099263815;039480001X;2
0099263815;0385505833;2
0099263815;038549081X;2
0099263815;0385424736;2
0099263815;038079487X;2
0099263815;0380717018;2
0099245027;0440226430;2
0099245027;0446364193;2
0099245027;0440236673;2
0099245027;0440236169;2
0099245027;0440224675;2
0099245027;044022165X;2
0099279274;0099747200;2
0099279274;0312961324;2
0099279274;0312195516;2
0099279274;0380789019;2
0099279274;0380002930;2
0099279274;0374270325;2
0099279274;0330375253;2
0099279274;0330332775;2
0099279274;0060090367;2
0842373195;0446605239;2
0842373195;0446310786;2
0842373195;0446601241;2
0091867770;0312195516;2
0091867770;0156027321;2
0091867770;0140430725;2
0091867770;0330262130;2
0091867770;0064407675;2
0091867770;0064407667;2
0091867770;0060938455;2
0091867770;0060392452;2
0064471837;0812550706;2
0064471837;0804106304;2
0886777631;0425175405;2
0886777631;038549081X;2
0886777631;0312924585;2
0886777631;0345413369;2
0886777631;0440215625;2
006440630X;0375500510;2
0874776945;0140258795;2
0874776945;006000438X;2
0064471837;0425179672;2
0064471837;0425177173;2
0874776945;0060928336;2
0064471837;0425154092;2
0874776945;0064401847;2
0874776945;0064471047;2
0874776945;0140053204;2
0064471837;0439139600;2
0875421180;0425181685;2
0875421180;0439064864;2
0875421180;0439136350;2
0875421180;043935806X;2
0875421180;0440234743;2
0875421180;0441304834;2
0884046818;0451156609;2
0884046818;0440206154;2
0884046818;0060938455;2
0884046818;0312924585;2
0884046818;0345370775;2
0884046818;0399501487;2
0884046818;0743436210;2
0877733759;0060502258;2
0877733759;0060928336;2
0877733759;006101351X;2
0877733759;0064471047;2
0877733759;0140077022;2
0877733759;014038572X;2
0877733759;0141000198;2
0345350472;0670032379;2
0345338588;0060502258;2
0345346491;0425107469;2
0345346491;0385504209;2
0743222229;037582233X;2
0684862719;051513287X;2
0743222229;0380018179;2
0743222229;0894808249;2
0345346491;0385508042;2
0345346491;0385511612;2
0684862719;0515128554;2
0684862719;0515131229;2
0743225422;0385720106;2
0743225422;0385504209;2
0330375253;0441790348;2
074322423X;006016848X;2
0330375253;0446523569;2
0345346491;0425152499;2
0330375253;0440221471;2
0330375253;0385496095;2
0330375253;0385494246;2
0330485385;0552996009;2
0345346491;0345453387;2
068487217X;0971880107;2
0345346491;0374129983;2
068487217X;155874262X;2
0345317580;0553250426;2
0345346491;0380818973;2
0743225422;0312291639;2
0743225422;015600710X;2
0743225422;0156005891;2
0743225422;0316780375;2
0345317580;0451184963;2
0345346491;0385335830;2
0743225422;0316899984;2
0743225422;0142001740;2
0743225422;0060987561;2
0345317580;0515127396;2
0345333926;0441001971;2
074322423X;0786884592;2
0330485385;0440212359;2
0330485385;0425192725;2
0688163173;0451166582;2
0688163173;0446527785;2
0688163173;0446530891;2
0743225082;1558743669;2
0743225082;0804111359;2
0345368932;1592400876;2
0743225082;0786868716;2
0330267388;000649840X;2
074322423X;0375758232;2
0330485385;0440998050;2
0330485385;0440236673;2
0330485385;0441569595;2
068487217X;0060988649;2
0740723367;0399501487;2
0740723367;039592720X;2
068487217X;0060976845;2
0740723367;0385504209;2
0330489461;1400031354;2
0330489461;0767902521;2
0684863472;0446670251;2
0330489461;1400031362;2
0740723367;0375504613;2
0684863472;0345342968;2
0345317580;0886773520;2
0345317580;0812551478;2
0345317580;0812551486;2
0684863472;0312976275;2
0740723367;0345413903;2
0345317580;0812548094;2
0684863472;0385509456;2
0684863472;0375702709;2
0740723367;0671039725;2
0330489461;0099771519;2
0330489461;0312274920;2
0330489461;0380977788;2
0330485385;1853261580;2
0330489461;0452282152;2
0330489461;0062502182;2
0330489461;0671028375;2
0330489461;0670031909;2
0345317580;059035342X;2
0330485385;0609804138;2
0330485385;060980619X;2
0330332775;0440236169;2
0345347536;0679723110;2
0330332775;0440498058;2
0345347536;067102423X;2
0345347536;0670835382;2
0743225082;0060502258;2
0345347536;0812511816;2
0743225082;0440226430;2
0345316509;0380813815;2
0345335511;0385479565;2
0345335511;006016848X;2
0330267388;0441005489;2
0330267388;0441005764;2
0345368932;0345423402;2
0330267388;0380789019;2
0345368932;0385730586;2
0345368932;0451151259;2
0345316509;0425083837;2
0345335511;0812511816;2
0345335511;0812513738;2
0345316509;039914563X;2
0345316509;0385486804;2
0345316509;0142000205;2
0345316509;0345339681;2
0345316509;0345353145;2
0884046818;0345339711;1
0884046818;0345313860;1
0884046818;0345325818;1
1558506462;0375706410;1
1558506462;0375726349;1
